check,V,0,,0,Check the brakes .,,Check out the engine .,T,
admit,V,1,,3,To admit evidence in the trial of a cause .,,We can not admit non,T,
empathize,V,4,,4,You really have to empathize .,,You really have to empathize with them .,T,
come,V,3,,2,Your wish will come true .,,Their anger came to a boil .,T,
distress,N,3,,6,A ship in distress .,,She was the classic maiden in distress .,T,
see,V,2,,3,I can see a risk in this strategy .,,I ca n't see him on horseback !,T,
shoulder,N,6,,6,The car pulled off onto the shoulder .,,He stopped the car on the shoulder of the highway to change the flat tire .,T,
make,V,6,,1,You have to spend money to make money !,,"She makes more than he does , and works longer hours than he does , but she still does most of the house",T,
fall,V,0,,0,Fall into a trap .,,Fall prey to an imposter .,T,
impact,N,6,,8,His friend 's opinion had an impact on his decision .,,Our choice of concrete will have a tremendous impact on the building 's mechanical performance .,T,
chain,N,6,,5,The third link of the silver chain needs to be resoldered .,,This led to an unfortunate chain of events .,T,
time,N,1,,4,The time of year for planting .,,He waited a long time .,T,
carry,V,2,,0,You must carry your camping gear .,,Carry the suitcases to the car .,T,
umbrella,N,5,,2,The Democratic Party is an umbrella for many liberal groups .,,Under the umbrella of capitalism .,T,
disband,V,4,,2,The president wanted to disband the scandal,,plagued agency .,T,
draw,V,1,,0,I draw a line here .,,Draw parallels .,T,
finish,N,6,,4,It was a fight to the finish .,,Booze will be the finish of him .,T,
sign,N,4,,6,The hunters found deer sign at the end of the trail .,,Their angry expressions were a clear sign they did n't want to talk .,T,
foot,N,3,,3,The swiftest of foot .,,He followed on foot .,T,
key,N,5,,7,Some students had stolen the key to the final exam .,,Some students cheated by using the answer key .,T,
move,V,1,,6,To move in a matter .,,"Come on guys , let 's move : there 's work to do !",T,
block,V,0,,0,Block a muscle .,,Block a nerve .,T,
shot,N,6,,6,He is still recovering from a shot to his leg .,,I caught him with a solid shot to the chin .,T,
mechanism,N,1,,1,The mechanism of the ear .,,The mechanism of infection .,T,
leave,N,3,,4,Might I beg leave to accompany you ?,,"The applicant now seeks leave to appeal and , if leave be granted , to appeal against these sentences .",T,
plagiarism,N,7,,6,"Even if it 's not illegal , plagiarism is usually frowned upon .",,"Copy from one , it 's plagiarism . Copy from two , it 's research .",T,
refine,V,0,,0,Refine paper stock .,,Refine pig iron .,T,
empathize,V,4,,5,You really have to empathize .,,You 've really got to empathize with what they want .,T,
time,N,1,,4,The time is 10 o'clock .,,Do you know what time it is ?,T,
missus,N,10,,1,Harry said he could n't stop and chat because his missus wanted to go shopping .,,The missus has a list of chores for me to do this weekend .,T,
make,V,0,,0,Make a decision .,,Make a move .,T,
tab,N,2,,4,Pull the tab to open the can .,,The collar has a tab with a button hole .,T,
space,N,8,,11,They tested his ability to locate objects in space .,,Functional analysis is best approached through a sound knowledge of Hilbert space theory .,T,
drop,N,3,,4,He had a drop too much to drink .,,There is not a drop of pity in that man .,T,
come,V,0,,1,Come into the room .,,He came from France .,T,
crack,V,0,,6,Crack a joke .,,The performance was fine until he cracked that dead baby joke .,T,
light,N,4,,7,Do you have a light ?,,"Hey , buddy , you got a light ?",T,
drill,V,0,,0,Drill a hole into the wall .,,Drill for oil .,T,
mount,V,0,,0,Mount an attack .,,Mount a theater production .,T,
make,V,3,,1,They hope to make a bigger profit .,,She made ten points in that game .,T,
variant,N,7,,5,"The word "" kerosine "" is a variant of “ kerosene ” .",,All breeds of dog are variants of the species “ Canis lupus familiaris ” .,T,
work,V,3,,0,He could not work the math problem .,,Work out your problems with the boss .,T,
ulteriority,N,4,,5,A terrible feeling of ulteriority .,,Their conversation was limited to ulteriorities .,T,
circulation,N,4,,1,A fan aids air circulation .,,Ocean circulation is an important part of global climate .,T,
get,V,0,,0,Get an idea .,,Get nauseous .,T,
pull,V,0,,1,Pull weeds .,,He pulled out his gun before she had a chance to scream .,T,
land,N,11,,5,The plane turned away from the sea and moved back over land .,,They come from a faraway land .,T,
hinge,N,4,,4,His absence is the hinge of our plan .,,This argument was the hinge on which the question turned .,T,
mean,V,9,,9,I 'm afraid I do n't understand what you mean .,,The sky is red this morning — does that mean we 're in for a storm ?,T,
tab,N,4,,9,The collar has a tab with a button hole .,,The filing cards were organized by cards having indexed tabs .,T,
lyric,N,1,,1,The lyric in line 3 does n't rhyme .,,The lyrics were written by the composer .,T,
head,N,1,,1,The head of the page .,,The head of the list .,T,
discover,V,10,,1,"The story is false , so far as I can discover .",,I discovered how to do it .,T,
speck,N,5,,2,The plane was just a speck in the sky .,,A tiny speck of soot .,T,
patter,N,1,,1,The patter of mice .,,The patter of tiny feet .,T,
fit,V,4,,5,How does this shirt fit ?,,"The small shirt does n't fit me , so I 'll buy the medium size .",T,
come,V,3,,2,Your wish will come true .,,The water came to a boil .,T,
play,V,0,,1,Play sports .,,Pele played for the Brazilian teams in many important matches .,T,
normalize,V,0,,0,Normalize relations with China .,,Normalize the spelling .,T,
window,N,0,,2,Window of opportunity .,,The expanded window will give us time to catch the thieves .,T,
take,V,1,,1,We take all major credit cards .,,We took a pay cut .,T,
shame,N,6,,3,The teenager could n't bear the shame of introducing his parents .,,One mistake brought shame to all his family .,T,
footage,N,3,,4,"They had stock footage of lightning , tornados , and hurricanes .",,He edited the news footage .,T,
note,N,5,,3,It ended on a sour note .,,He detected a note of sarcasm .,T,
face,N,3,,4,He washed his face .,,She has a pretty face .,T,
language,N,3,,2,He uttered harsh language .,,The English language .,T,
pressurize,V,0,,4,Pressurize a space suit .,,The airplane cabin is pressurized .,T,
describe,V,5,,1,"The feeling is difficult to describe , but not unpleasant .",,He described going to work .,T,
use,N,1,,4,The use of torture has been condemned by the United Nations .,,He warned against the use of narcotic drugs .,T,
play,V,0,,1,Play football .,,He plays on three teams .,T,
sense,N,1,,5,Common sense is not so common .,,He has n't got the sense God gave little green apples .,T,
day,N,2,,3,After that day she never trusted him again .,,Those were the days .,T,
sanitize,V,0,,0,Sanitize a document before releasing it to the press .,,Sanitize history .,T,
power,N,1,,2,The power of his love saved her .,,The deterrent power of nuclear weapons .,T,
have,V,0,,0,Have an assistant .,,Have a lover .,T,
call,N,4,,4,He placed a phone call to London .,,She reported several anonymous calls .,T,
rebellion,N,4,,6,His body was in rebellion against fatigue .,,Each generation must have its own rebellion .,T,
unit,N,2,,6,Change per unit volume .,,The dollar is the United States unit of currency .,T,
rock,N,3,,5,He threw a rock at me .,,Some fool has thrown a rock through my window .,T,
language,N,2,,4,The English language .,,He recorded the spoken language of the streets .,T,
mail,N,6,,1,He works for the United States mail service .,,The mail handles billions of items every day .,T,
charge,V,3,,4,I need to charge my car battery .,,Do n't forget to charge the drill .,T,
see,V,2,,3,You 'll see a lot of cheating in this school .,,The 1960 's saw the rebellion of the younger generation against established traditions .,T,
tone,N,2,,2,From the tone of her behavior I gathered that I had outstayed my welcome .,,The general tone of articles appearing in the newspapers is that the government should withdraw .,T,
text,N,6,,8,He wants to reconstruct the original text .,,There were more than a thousand words of text .,T,
hit,V,2,,2,The car hit a tree .,,The ball hit the fence .,T,
wash,V,3,,1,He managed to wash out the stains .,,He washed the dirt from his coat .,T,
meet,V,3,,2,Does this paper meet the requirements for the degree ?,,This proposal meets my requirements .,T,
room,N,0,,3,Room to pass .,,Hardly enough elbow room to turn around .,T,
take,V,0,,1,Take the gun from your pocket .,,Mother took our plates away and came back with some fruit for us to eat .,T,
interest,N,4,,5,Victorian furniture is an interest of mine .,,He counts reading among his interests .,T,
make,V,3,,1,He did n't make the choir after his voice changed .,,He made twenty bucks playing poker last night .,T,
faith,N,2,,2,They broke faith with their investors .,,Keep the faith .,T,
ghetto,N,6,,4,The relative security of the gay ghetto .,,No escape from the ghetto of the typing pool .,T,
diversification,N,5,,5,My broker recommended a greater diversification of my investments .,,He limited his losses by diversification of his product line .,T,
leak,N,6,,1,He had to clean up the leak .,,A leak in a boat .,T,
fair,N,1,,1,Trade fair .,,Book fair .,T,
bit,N,5,,7,A horse hates having a bit put in its mouth .,,The horse was not accustomed to a bit .,T,
take,V,2,,3,Do you take me for a fool ?,,You ca n't take credit for this !,T,
owe,V,2,,2,I still owe for the car .,,The thesis owes much to his adviser .,T,
purchase,V,5,,1,$ 50 wo n't even purchase a dress .,,Carmen purchased a dress for $ 50 .,T,
catch,V,8,,0,I have to stop for a moment and catch my breath .,,Catch one 's breath .,T,
connect,V,3,,1,This computer will connect well to the network .,,Herman connected the computers .,T,
act,V,3,,2,The governor should act on the new energy bill .,,The nanny acted quickly by grabbing the toddler and covering him with a wet towel .,T,
cut,V,1,,1,She cut the deck for a long time .,,Wayne cut .,T,
chain,N,1,,1,A chain of mountains .,,The chain of command .,T,
air,N,0,,7,Air pollution .,,The flock of birds took to the air .,T,
suffer,V,3,,2,I 've been suffering your insults for years .,,Many saints suffered martyrdom .,T,
play,V,2,,0,Let 's play like I am mommy .,,Play cowboy and Indians .,T,
round,V,14,,1,"The total is $ 25,715 but to keep the figures simple , I 'll round it down to $ 25,000 .",,Ninety,T,
ensure,V,4,,2,This nest egg will ensure a nice retirement for us .,,Our exertions ensured a good outcome .,T,
make,V,0,,1,Make merry .,,"He made as if to punch him , but they both laughed and shook hands .",T,
edge,N,4,,3,She sat on the edge of the bed .,,The water 's edge .,T,
sale,N,4,,4,He celebrated after the sale of company .,,The salesman faxed the sales agreement to his home office .,T,
garage,V,3,,1,We do n't garage our car .,,We garaged the convertible during the monsoon months .,T,
hold,V,6,,0,The general ordered the colonel to hold his position at all costs .,,Hold the taxi .,T,
vote,N,4,,11,They allowed just one vote per person .,,"The Supreme Court upheld the principle of one person , one vote .",T,
deal,N,5,,4,We need to finalise the deal with Henderson by midnight .,,It was a package deal .,T,
fill,N,3,,11,He ate his fill of potatoes .,,Do n't feed him any more : he 's had his fill .,T,
close,V,7,,2,The owners decided to move and to close the factory .,,My business closes every night at 8 P.M.,T,
